Source_Amplitude,Frequency_omega,Max_Abs_E,Max_Abs_Real_Ex,Max_Abs_Imag_Ex,Max_Abs_Real_Ey,Max_Abs_Imag_Ey
0.1,1.7442953020134229,0.01231789104310784,0.012150562642467475,0.008850310081825973,0.004883800200700832,0.0031911748086530783
0.1,1.7623489932885907,0.012931943403921595,0.012484473237320342,0.007836116123814782,0.00500194833411407,0.002544352525168609
0.1,1.7804026845637584,0.01317649308742776,0.012250504232943913,0.00686072367259182,0.004822133148411887,0.0029779797787299555
0.1,1.7984563758389263,0.01299823011276963,0.011504486696541912,0.007408396417575894,0.004331836476862524,0.0035586033926066837
0.1,1.8165100671140941,0.012492153074747806,0.01043821849115661,0.007858656119888702,0.0035986447246594898,0.004020242711353043
0.1,1.8345637583892618,0.011676418812869911,0.009186675797320534,0.008297937016591289,0.002796296361870746,0.004287937933950734
0.1,1.8526174496644296,0.010634825465279494,0.008013376988121422,0.008344046573288121,0.002062589490692747,0.0043399409595964635
0.1,1.8706711409395973,0.009512726898915037,0.007102721636633116,0.00805903071854595,0.0014579638705180384,0.004237957580549723
0.1,1.8887248322147652,0.00842839107807202,0.006503497672739598,0.007500493055564428,0.0010422257842578597,0.004029982416726317
0.1,1.906778523489933,0.00788380201766848,0.0061697866062675145,0.006764136496641446,0.0008005329274678141,0.003837878093269996
0.1,1.9248322147651007,0.007971288826176126,0.0060546907133798445,0.007044364648698824,0.0007581031763350532,0.003725820060231754
0.1,1.9428859060402686,0.008183754531734425,0.006133598924463947,0.007452976946368891,0.0008020657530760752,0.003715810734255072
0.1,1.9609395973154364,0.008427695531016738,0.006457028714179681,0.00784663754645433,0.0009906291686931764,0.003803724877467486
0.1,1.978993288590604,0.008651229503924688,0.006972759338329264,0.008206822063204494,0.0012857427550246785,0.004004794657524981
0.1,1.9970469798657717,0.009122451373226073,0.007722050408366579,0.00847251619503865,0.0017253047532157526,0.004231209099815879
0.1,2.0151006711409396,0.00970488528777806,0.008710020943207676,0.00865626680622084,0.0023297401581984477,0.004364789212451521
0.1,2.0331543624161075,0.01016130159485743,0.009842285048266704,0.008494326416535344,0.003158232799954652,0.004317327440899783
0.1,2.0512080536912753,0.011031317567388574,0.010991751411778411,0.007959053422133476,0.004093325364868938,0.004015175527088771
0.1,2.069261744966443,0.012116543496984288,0.011991002744010854,0.007190419619575647,0.004981919759446351,0.004196652959923245
0.1,2.087315436241611,0.012976636535191533,0.012610625103104754,0.006742146080582488,0.00573259619299912,0.004271323099758187
0.1,2.1053691275167785,0.013458626970574053,0.012659618672025443,0.007149856855615137,0.006129661396922187,0.003951897476304911
0.1,2.1234228187919464,0.013508410327800145,0.01211832919982757,0.007297902404379542,0.006081712495276644,0.0033447207354635887
0.1,2.1414765100671143,0.013210628153813957,0.011188896082913773,0.007324701218253957,0.005672092822522522,0.0032841739187331517
0.1,2.1595302013422817,0.01261606676638468,0.010033532919771325,0.00785977249147598,0.004930074202646487,0.0041027554650971965
0.1,2.17758389261745,0.011831371379319918,0.008832061319529953,0.008113931220910246,0.0041298414486235545,0.004631100959780233
0.1,2.195637583892618,0.010971071580609426,0.007760413664561539,0.008015262903949464,0.0032779990803574596,0.004857369323429799
0.1,2.2136912751677853,0.010129205005175036,0.006873826778459471,0.007714234206268531,0.0025073466640241826,0.0048547120279303175
0.1,2.231744966442953,0.009338610078671422,0.006197205148949055,0.007348814324267428,0.0018657103418700768,0.004691960950770577
0.1,2.249798657718121,0.008695921622283524,0.005804577250809865,0.007083696859676751,0.0014558551589766858,0.0045505888106792325
